experiment,rat_id,trial,cage_context,scent,choice,reward,reaction_time,maze_run_time
exp1,1,1,mesh,none,L,1,0.6998847504910102,3.1395206461000686
exp1,1,2,wood,peppermint,L,0,1.072933720730585,3.209560932988243
exp1,1,3,mesh,none,L,1,0.5985668409756866,3.4082225404756636
exp1,1,4,wood,peppermint,L,0,0.3848625780020676,4.779744015518896
exp1,1,5,mesh,none,R,1,0.8570149519893997,2.6998730749470443
exp1,1,6,mesh,lemon,R,0,1.0499319804229164,3.2331755980787564
exp1,1,7,wood,none,L,1,0.7372983386376805,4.38915652077622
exp1,1,8,wood,none,R,0,1.1294837536124114,3.6093191580269313
exp1,1,9,wood,peppermint,L,1,1.0098668451471888,2.495457328567446
exp1,1,10,wood,peppermint,R,0,0.3660412055567145,2.934723847659217
exp1,1,11,mesh,none,L,0,0.7700166334452094,3.79106139735652
exp1,1,12,mesh,peppermint,R,1,1.018771474090969,2.2459233552262585
exp1,1,13,wood,peppermint,L,1,1.0897075690287026,3.417397709615214
exp1,1,14,mesh,peppermint,L,0,0.8239664387648126,4.247717126441737
exp1,1,15,mesh,peppermint,L,1,0.8322781892723081,2.290624770704299
exp1,1,16,wood,lemon,L,1,1.0636985496471536,3.811460249670687
exp1,1,17,wood,lemon,R,1,0.9920013795423628,2.258787876570543
exp1,1,18,wood,lemon,R,0,0.6657512355771502,3.8620416257629384
exp1,1,19,mesh,none,R,1,0.6624754503988285,2.564847522719463
exp1,1,20,mesh,none,L,1,0.5950993672482667,2.6669696898847857
exp1,1,21,wood,none,L,1,0.5904526923537623,3.4089367561082824
exp1,1,22,mesh,none,L,0,0.4707592743345157,3.4678109745995167
exp1,1,23,mesh,none,L,1,0.8281262596983849,1.7506204291806444
exp1,1,24,wood,peppermint,R,0,1.2209908296648035,3.0990860783251533
exp1,1,25,wood,lemon,R,0,1.1766397424920294,3.2532837588983368
exp1,1,26,wood,none,R,0,1.0019477678080353,3.9437558072081345
exp1,1,27,wood,peppermint,L,1,0.8914553630445428,2.6083733538318814
exp1,1,28,mesh,peppermint,R,1,0.6302118406649835,3.113729967302065
exp1,1,29,wood,none,L,1,1.1375328477803748,3.129941397124212
exp1,1,30,mesh,none,L,0,0.9575064486625016,3.6252464251729384
exp1,1,31,wood,peppermint,R,0,0.8138244942220468,2.5750985314178845
exp1,1,32,mesh,peppermint,R,1,1.0948399703906315,1.5602715532638118
exp1,1,33,mesh,none,L,1,0.5147475552746046,2.768736569899124
exp1,1,34,wood,peppermint,R,0,0.4465328066383775,4.63667257900874
exp1,1,35,wood,lemon,R,0,0.7482853072654818,3.429550722766325
exp1,1,36,mesh,lemon,R,0,0.9691413806568532,3.4976520026632203
exp1,1,37,wood,peppermint,R,1,0.3231682317542019,2.8784327697964924
exp1,1,38,wood,none,R,0,1.2169327339481588,3.025240477410571
exp1,1,39,mesh,peppermint,L,1,0.551578323127805,3.3150374693005036
exp1,1,40,wood,lemon,R,0,1.2914832371552798,4.028711754431188
exp1,1,41,mesh,none,L,0,0.7172955683331675,3.1665283125217436
exp1,1,42,wood,none,R,1,0.3380849687071194,2.4083671892727905
exp1,1,43,wood,lemon,R,0,0.8484478266893515,3.113587392731214
exp1,1,44,mesh,peppermint,L,1,0.6388631302038796,3.3431300951872567
exp1,1,45,wood,none,L,0,0.35060208281021,3.5321400095477316
exp1,1,46,mesh,none,L,0,0.4536659021168741,4.3318848947241255
exp1,1,47,wood,none,R,0,0.5238071110112422,2.846042850165313
exp1,1,48,wood,peppermint,L,1,0.2888280828111877,3.890645538513183
exp1,1,49,mesh,lemon,R,0,0.5325896860229674,3.591927757204779
exp1,1,50,mesh,peppermint,R,0,0.8658210092424021,3.5432829072612773
exp1,1,51,mesh,none,L,1,0.5467448983618902,2.8596725623295898
exp1,1,52,wood,none,L,1,0.5416122887919459,2.35252876276007
exp1,1,53,wood,none,L,1,0.6601662982662848,2.935793926730146
exp1,1,54,wood,peppermint,L,0,0.5753518138252758,3.398771237084224
exp1,1,55,wood,peppermint,R,0,0.706353401726954,3.613492150609675
exp1,1,56,mesh,none,R,0,0.617447778905504,3.1655125863416576
exp1,1,57,wood,peppermint,L,1,0.4787037304060738,3.615105676822189
exp1,1,58,mesh,lemon,R,0,0.3940659540866181,4.475640042867877
exp1,1,59,wood,none,R,1,0.6759722806250709,3.025371979427633
exp1,1,60,mesh,none,L,1,0.8229049041410116,2.816118608673486
exp1,1,61,wood,peppermint,R,0,0.5461565127037313,3.912708174494015
exp1,1,62,mesh,lemon,R,0,0.9145410816555178,3.8409764856474817
exp1,1,63,mesh,none,R,1,0.6044724003015721,3.9561588199199855
exp1,1,64,mesh,none,L,1,1.001384212698199,3.3853391647615556
exp1,1,65,mesh,peppermint,L,1,0.8679715099262453,1.9549911256848604
exp1,1,66,mesh,none,L,1,1.2510797942903895,3.3069206707377123
exp1,1,67,mesh,lemon,L,0,1.1043572297709183,3.779554601307264
exp1,1,68,mesh,none,L,0,0.9443455252028152,4.077177169204462
exp1,1,69,mesh,peppermint,R,0,0.5640943803132642,2.4814620325139307
exp1,1,70,wood,peppermint,L,1,1.182273360793512,2.658828699439923
exp1,1,71,wood,none,R,0,0.6642762874215783,3.230127320337703
exp1,1,72,wood,none,L,1,0.3670548740446008,2.051626389908539
exp1,1,73,wood,lemon,R,0,0.8392865186443157,3.2640401293549295
